Measure Mode: wall_time
Thread ID: 12622220
Fiber ID: 15567800
Total: 123.037951
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.00      0.011     0.002     0.000     0.009     2510   BinData::DSLMixin::DSLFieldValidator#option?
  0.00      0.056     0.002     0.000     0.054      771  *BinData::SanitizedParameters#sanitize!
  0.00      0.002     0.002     0.000     0.000     1658   Class#superclass
  0.00      0.037     0.002     0.000     0.035      628   BinData::DSLMixin::DSLFieldValidator#ensure_valid_name
  0.00      0.011     0.002     0.000     0.009     1073   Gem::Dependency#hash
  0.00      0.164     0.002     0.000     0.162      628  *BinData::DSLMixin::DSLParser#parse_and_append_field
  0.00      0.002     0.002     0.000     0.000     3229   Array#at
  0.00      0.002     0.002     0.000     0.000     1939   Array#sort
  0.00      0.006     0.002     0.000     0.005     2740  *Array#hash
  0.00      0.013     0.002     0.000     0.012      569   Enumerable#detect
  0.00      0.002     0.002     0.000     0.000     3301   Kernel#is_a?
  0.00      0.002     0.002     0.000     0.000     2903   String#hash
  0.00      0.002     0.002     0.000     0.000      857   String#tr
  0.00      0.007     0.002     0.000     0.006     1461   Gem::Version#version
  0.00      0.002     0.002     0.000     0.000      946   Array#join
  0.00      0.043     0.002     0.000     0.042        4   Bundler::SpecSet#for
  0.00      0.015     0.002     0.000     0.013      812   Hash#each_pair
  0.00      0.002     0.002     0.000     0.000     4737   Module#===
  0.00      0.003     0.002     0.000     0.001      938   BinData::AcceptedParametersPlugin::AcceptedParameters#mandatory
  0.00      0.002     0.002     0.000     0.001      628   BinData::DSLMixin::DSLFieldParser#name_from_field_declaration
  0.00      0.030     0.001     0.000     0.028      274   Forwardable#def_instance_delegator
  0.00      0.002     0.001     0.000     0.001     1670   Hash#include?
  0.00      0.006     0.001     0.000     0.005      783   BinData::AcceptedParametersPlugin#mandatory_parameters
  0.00      0.003     0.001     0.000     0.001      535   Gem::Specification#loaded_from=
  0.00      0.025     0.001     0.000     0.023      628  *BinData::DSLMixin::DSLFieldParser#initialize
  0.00      0.001     0.001     0.000     0.000       96   <Class::Dir>#[]
  0.00      0.005     0.001     0.000     0.004      665  *BinData::DSLMixin::DSLParser#parent_attribute
  0.00      0.001     0.001     0.000     0.000     5312   Symbol#==
  0.00      0.051     0.001     0.000     0.049      628   BinData::DSLMixin::DSLFieldValidator#validate_field
  0.00      0.001     0.001     0.000     0.000      472   Array#flatten
  0.00      0.011     0.001     0.000     0.009      773   BinData::AcceptedParametersPlugin#default_parameters
  0.00      0.001     0.001     0.000     0.000      928   BinData::AcceptedParametersPlugin::AcceptedParameters#default
  0.00      0.001     0.001     0.000     0.000      977   Kernel#class
  0.00      0.001     0.001     0.000     0.000      535   Gem::BasicSpecification#loaded_from=
  0.00      0.001     0.001     0.000     0.000     6687   String#<=>
  0.00      0.025     0.001     0.000     0.024      638   BinData::Registry#normalize_name
  0.00      0.001     0.001     0.000     0.000     2097   Gem::Dependency#requirement
  0.00      0.008     0.001     0.000     0.007      771   BinData::SanitizedParameters#ensure_mandatory_parameters_exist
  0.00      0.095     0.001     0.000     0.094      628   BinData::SanitizedField#initialize
  0.00      0.013     0.001     0.000     0.012      771   BinData::SanitizedParameters#merge_default_parameters!
  0.00      0.005     0.001     0.000     0.004      771   BinData::SanitizedParameters#ensure_mutual_exclusion_of_parameters
  0.00      0.001     0.001     0.000     0.000      759   Hash#initialize_copy
  0.00      0.003     0.001     0.000     0.001      401   Array#collect
  0.00      0.167     0.001     0.000     0.166      628  *BinData::DSLMixin::DSLParser#method_missing
  0.00      0.008     0.001     0.000     0.007      753   Gem::Requirement#as_list
  0.00      0.009     0.001     0.000     0.008      216   BinData::Registry#register
  0.00      0.099     0.001     0.000     0.098      628   BinData::SanitizedFields#add_field
  0.00      0.001     0.001     0.000     0.000     1689   Hash#has_key?
  0.00      0.001     0.001     0.000     0.000      480   Array#concat
  0.00      0.027     0.001     0.000     0.026      638   BinData::Registry#lookup
  0.00      0.001     0.001     0.000     0.000     1389   Gem::Version#hash
  0.00      0.004     0.001     0.000     0.003      102   Array#uniq
  0.00      0.001     0.001     0.000     0.000      628   BinData::DSLMixin::DSLFieldParser#params_from_args
  0.00      0.001     0.001     0.000     0.000      566   Module#method_defined?
  0.00      0.001     0.001     0.000     0.000      432   Array#delete
  0.00      0.010     0.001     0.000     0.009      753   Gem::Requirement#to_s
  0.00      0.001     0.001     0.000     0.000     1303   Kernel#initialize_copy
  0.00      0.001     0.001     0.000     0.000      789   Proc#yield
  0.00      0.166     0.001     0.000     0.165      535   Bundler::RemoteSpecification#method_missing
  0.00      0.008     0.001     0.000     0.007      234   BinData::DSLMixin::DSLParser#to_struct_params
  0.00      0.003     0.001     0.000     0.002      771   BinData::SanitizedParameters#ensure_no_nil_values
  0.00      0.011     0.001     0.000     0.010      825   BinData::Registry#is_registered?
  0.00      0.021     0.001     0.000     0.021      628  *BinData::DSLMixin::DSLFieldParser#params_from_field_declaration
  0.00      0.101     0.001     0.000     0.100      628   BinData::DSLMixin::DSLParser#append_field
  0.00      0.001     0.001     0.000     0.000      618   BasicObject#singleton_method_added
  0.00      0.010     0.001     0.000     0.009      742   BinData::DSLMixin::DSLFieldValidator#fields
  0.00      0.001     0.001     0.000     0.000      998   Array#shift
  0.00      0.003     0.001     0.000     0.002      184   BinData::DSLMixin::DSLParser#initialize
  0.00      0.002     0.001     0.000     0.001      396   BinData::AcceptedParametersPlugin::AcceptedParameters#mutually_exclusive
  0.00      0.002     0.001     0.000     0.001      351   <Class::Gem::Requirement>#parse
  0.00      0.001     0.001     0.000     0.000     1565   Kernel#block_given?
  0.00      0.006     0.001     0.000     0.005     1073   Gem::Requirement#hash
  0.00      0.003     0.001     0.000     0.002       56   Array#reverse_each
  0.00      0.001     0.001     0.000     0.000     1121   String#===
  0.00      0.012     0.001     0.000     0.011       23   GLI::CommandSupport#flag
  0.00      0.007     0.001     0.000     0.006      156   BinData::AcceptedParametersPlugin::AcceptedParameters#initialize
  0.00      0.005     0.001     0.000     0.004      353   Gem::Requirement#initialize
  0.00      0.002     0.001     0.000     0.001      718   BinData::SanitizedParameters#needs_sanitizing?
  0.00      0.009     0.001     0.000     0.008      130   <Class::BinData::Record>#inherited
  0.00      0.001     0.001     0.000     0.000      236   Hash#fetch
  0.00      0.001     0.001     0.000     0.000       21   OptionParser::Switch#initialize
  0.00      0.003     0.001     0.000     0.003      766   Bundler::SpecSet#lookup
  0.00      0.022     0.001     0.000     0.021      209   Forwardable#def_instance_delegators
  0.00      0.005     0.001     0.000     0.004      228   Gem::Dependency#initialize
  0.00      0.001     0.001     0.000     0.000      214   Kernel#method
  0.00      0.001     0.001     0.000     0.000      270   Class#inherited
  0.00      0.006     0.001     0.000     0.005      628   BinData::DSLMixin::DSLFieldValidator#all_or_none_names_failed?
  0.00      0.001     0.001     0.000     0.001     2335   Bundler::LazySpecification#satisfies?
  0.00      0.001     0.001     0.000     0.000      601   Array#first
  0.00      0.001     0.001     0.000     0.001      172   URI::Generic#to_s
  0.00      0.001     0.001     0.000     0.000     1409   NilClass#nil?
  0.00      0.002     0.001     0.000     0.002      562   BinData::DSLMixin::DSLFieldValidator#name_is_reserved?
  0.00      0.004     0.001     0.000     0.003      628   BinData::DSLMixin::DSLFieldValidator#must_not_have_a_name_failed?
  0.00      0.001     0.001     0.000     0.000       16   Regexp#match
  0.00      0.001     0.001     0.000     0.001       30   GLI::DSL#extract_options
  0.00      0.001     0.001     0.000     0.000       30   Array#-
  0.00      0.023     0.001     0.000     0.023      562   BinData::DSLMixin::DSLFieldValidator#duplicate_name?
  0.00      0.009     0.001     0.000     0.009      256   BinData::DSLMixin::DSLParser#dsl_params
  0.00      0.001     0.001     0.000     0.000     1710   Array#empty?
  0.00      0.004     0.001     0.000     0.004      229  *BinData::DSLMixin::DSLParser#hide
  0.00      0.001     0.001     0.000     0.000      508   Array#last
  0.00      0.001     0.001     0.000     0.000      772   Hash#length
  0.00      0.004     0.001     0.000     0.004      562   BinData::DSLMixin::DSLFieldValidator#malformed_name?
  0.00      0.001     0.001     0.000     0.000      535   Bundler::StubSpecification#_remote_specification
  0.00      0.001     0.001     0.000     0.000      216   BinData::Registry#warn_if_name_is_already_registered
  0.00      0.001     0.001     0.000     0.000      984   BinData::SanitizedField#name
  0.00      0.004     0.001     0.000     0.003      183   BinData::DSLMixin::DSLBigAndLittleEndianHandler#subclass_of_big_and_little_endian?
  0.00      0.001     0.001     0.000     0.000        8   Module#instance_methods
  0.00      0.003     0.001     0.000     0.002      183   BinData::DSLMixin::DSLBigAndLittleEndianHandler#obj_attribute
  0.00      0.002     0.001     0.000     0.001      234   BinData::StructArgProcessor#sanitize_endian
  0.00      0.014     0.001     0.000     0.013      132   BinData::PrimitiveArgProcessor#sanitize_parameters!
  0.00      0.002     0.000     0.000     0.001      562   BinData::DSLMixin::DSLFieldValidator#name_shadows_method?
  0.00      0.000     0.000     0.000     0.000      533   Regexp#===
  0.00      0.000     0.000     0.000     0.000     1532   Hash#has_parameter?
  0.00      0.002     0.000     0.000     0.002      241   BinData::AcceptedParametersPlugin#mutually_exclusive_parameters
  0.00      0.003     0.000     0.000     0.003      147   <Class::Gem::Requirement>#default
  0.00      0.005     0.000     0.000     0.005      190   Bundler::LockfileParser#parse_spec
  0.00      0.000     0.000     0.000     0.000      268   Array#compact
  0.00      0.001     0.000     0.000     0.001      187   BinData::Registry#name_with_endian
  0.00      0.005     0.000     0.000     0.005       85   Bundler::Index#search_by_dependency
  0.00      0.004     0.000     0.000     0.003      217   <Class::BinData::Base>#register_subclasses
  0.00      0.001     0.000     0.000     0.001     1144   BasicObject#!=
  0.00      0.000     0.000     0.000     0.000     1216   Kernel#respond_to_missing?
  0.00      0.000     0.000     0.000     0.000     2184   Fixnum#^
  0.00      0.004     0.000     0.000     0.004      234   BinData::StructArgProcessor#sanitize_parameters!
  0.00      0.016     0.000     0.000     0.016      359  *Array#map!
  0.00      0.001     0.000     0.000     0.001      169   BinData::DSLMixin::DSLParser#set_endian
  0.00      0.001     0.000     0.000     0.000       63   Module#attr_accessor
  0.00      0.003     0.000     0.000     0.002      628   BinData::DSLMixin::DSLFieldValidator#must_have_a_name_failed?
  0.00      0.014     0.000     0.000     0.013      562   BinData::SanitizedFields#has_field_name?
  0.00      0.000     0.000     0.000     0.000      223   Module#name
  0.00      0.009     0.000     0.000     0.008      125   Gem::Dependency#to_lock
  0.00      0.002     0.000     0.000     0.001       18   Bundler::Dsl#normalize_options
  0.00      0.000     0.000     0.000     0.000      122   String#split
  0.00      0.002     0.000     0.000     0.002      562   Kernel#!~
  0.00      0.031     0.000     0.000     0.030      333  *<Module::TSort>#each_strongly_connected_component_from
  0.00      0.000     0.000     0.000     0.000      849   Array#<<
  0.00      0.000     0.000     0.000     0.000      244   <Class::Gem::Version>#new
  0.00      0.000     0.000     0.000     0.000        6   GLI::Flag#required?
  0.00      0.004     0.000     0.000     0.004      586   Bundler::DepProxy#hash
  0.00      0.000     0.000     0.000     0.000      434   URI::Generic#userinfo
  0.00      0.009     0.000     0.000     0.008      206   BinData::Registry#register_dynamic_class
  0.00      0.248     0.000     0.000     0.247        6  *Kernel#gem_original_require
  0.00      0.000     0.000     0.000     0.000       76   Module#attr_reader
  0.00      0.000     0.000     0.000     0.000      258   Fixnum#to_s
  0.00      0.000     0.000     0.000     0.000       49   <Class::File>#expand_path
  0.00      0.002     0.000     0.000     0.001      202   Bundler::Index#<<
  0.00      0.002     0.000     0.000     0.002       91   Set#merge
  0.00      0.003     0.000     0.000     0.003      228   <Class::Gem::Requirement>#create
  0.00      0.003     0.000     0.000     0.003      125   Gem::Dependency#to_s
  0.00      0.002     0.000     0.000     0.002       92   Array#select
  0.00      0.001     0.000     0.000     0.000      436   Array#any?
  0.00      0.000     0.000     0.000     0.000      320   Hash#initialize
  0.00      0.001     0.000     0.000     0.001      234   BinData::StructArgProcessor#sanitize_hide
  0.00      0.001     0.000     0.000     0.001      164   BinData::AcceptedParametersPlugin::AcceptedParameters#optional
  0.00      0.000     0.000     0.000     0.000      184   BinData::DSLMixin::DSLFieldValidator#initialize
  0.00      0.000     0.000     0.000     0.000       69   Module#extend_object
  0.00      0.000     0.000     0.000     0.000      183   BinData::SanitizedFields#initialize
  0.00      0.000     0.000     0.000     0.000      535   Gem::Specification#to_spec
  0.00      0.000     0.000     0.000     0.000      174   Module#private
  0.00      0.005     0.000     0.000     0.005      168   Bundler::Source::Rubygems#credless_remotes
  0.00      0.003     0.000     0.000     0.003       40   <Class::BinData::Primitive>#inherited
  0.00      0.005     0.000     0.000     0.004      189   Gem::Dependency#==
  0.00      0.021     0.000     0.000     0.021        9   BasicObject#instance_eval
  0.00      0.001     0.000     0.000     0.001      173   BinData::SanitizedFields#copy_fields
  0.00      0.008     0.000     0.000     0.007      314   Gem::Requirement#==
  0.00      0.003     0.000     0.000     0.002       91   Set#initialize
  0.00      0.008     0.000     0.000     0.008      102   BinData::RecordArgProcessor#sanitize_parameters!
  0.00      0.000     0.000     0.000     0.000      254   Gem::Version#prerelease?
  0.00      0.001     0.000     0.000     0.001       83   Bundler::LazySpecification#full_name
  0.00      0.000     0.000     0.000     0.000      386   Array#uniq!
  0.00      0.021     0.000     0.000     0.021       10   GLI::DSL#command
  0.00      0.008     0.000     0.000     0.008      156  *Module#const_get
  0.00      0.000     0.000     0.000     0.000       75   Module#alias_method
  0.00      0.000     0.000     0.000     0.000      300   Hash#values
  0.00      0.001     0.000     0.000     0.000      173   URI::Generic#set_userinfo
  0.00      0.006     0.000     0.000     0.006      193   Bundler::LockfileParser#parse_source
  0.00      0.001     0.000     0.000     0.001      234   BinData::StructArgProcessor#sanitize_fields
  0.00      0.001     0.000     0.000     0.001       71   Module#include
  0.00      0.004     0.000     0.000     0.003      169   Bundler::Source::Rubygems#suppress_configured_credentials
  0.00      0.001     0.000     0.000     0.000      180   URI::Generic#default_port
  0.00      0.009     0.000     0.000     0.009      132   BinData::SanitizedParameters#create_sanitized_params
  0.00      0.000     0.000     0.000     0.000       71   Module#append_features
  0.00      0.000     0.000     0.000     0.000      723   String#==
  0.00      0.000     0.000     0.000     0.000      115   Array#unshift
  0.00      0.000     0.000     0.000     0.000      171   Method#to_proc
  0.00      0.000     0.000     0.000     0.000      196   <Module::Gem>#platforms
  0.00      0.000     0.000     0.000     0.000      366   Bundler::DepProxy#initialize
  0.00      0.001     0.000     0.000     0.000      108   OptionParser::List#search
  0.00      0.000     0.000     0.000     0.000      123   Array#pop
  0.00      0.016     0.000     0.000     0.016       83   Bundler::LazySpecification#to_lock
  0.00      0.000     0.000     0.000     0.000      836   Fixnum#<
  0.00      0.001     0.000     0.000     0.001      108   GLI::DSL#verify_unused_in_option
  0.00      0.000     0.000     0.000     0.000      173   URI::Generic#split_userinfo
  0.00      0.000     0.000     0.000     0.000      115   Hash#keys
  0.00      0.002     0.000     0.000     0.002        2   String#scan
  0.00      0.004     0.000     0.000     0.004      183   BinData::DSLMixin::DSLBigAndLittleEndianHandler#ancestor_fields
  0.00      0.000     0.000     0.000     0.000      555   Fixnum#==
  0.00      0.001     0.000     0.000     0.001       89   Array#reject
  0.00      0.000     0.000     0.000     0.000        1   DRb::DRbServer#run
  0.00      0.008     0.000     0.000     0.007       19   BinData::IntFactory#const_missing
  0.00      0.004     0.000     0.000     0.004      329   Enumerable#all?
  0.00      0.000     0.000     0.000     0.000      184   BinData::DSLMixin::DSLBigAndLittleEndianHandler#initialize
  0.00      0.000     0.000     0.000     0.000      157   BinData::SanitizedParameters#create_sanitized_endian
  0.00      0.003     0.000     0.000     0.003       16   <Module::BinData::BitField>#define_methods
  0.00      0.000     0.000     0.000     0.000      448   Bundler::DepProxy#name
  0.00      0.009     0.000     0.000     0.008      182  *Kernel#tap
  0.00      0.001     0.000     0.000     0.001       69   Kernel#extend
  0.00      0.001     0.000     0.000     0.001       45   BinData::StringArgProcessor#sanitize_parameters!
  0.00      0.000     0.000     0.000     0.000       73   <Class::GLI::CommandLineOption>#name_as_string
  0.00      0.002     0.000     0.000     0.002       36   <Class::BinData::BasePrimitive>#inherited
  0.00    122.223     0.000     0.000   122.222      138  *Proc#call
  0.00      0.001     0.000     0.000     0.001      125   Set#add
  0.00      0.000     0.000     0.000     0.000      158   Array#length
  0.00      0.000     0.000     0.000     0.000      169   BinData::DSLMixin::DSLParser#valid_endian?
  0.00      0.001     0.000     0.000     0.000      169   URI::Generic#set_user
  0.00      0.001     0.000     0.000     0.001       51   Hash#merge
  0.00      0.000     0.000     0.000     0.000      148   BinData::SanitizedParameters#endian
  0.00      0.001     0.000     0.000     0.001      101   Bundler::Index#search_by_spec
  0.00      0.001     0.000     0.000     0.001       91   Set#do_with_enum
  0.00      0.000     0.000     0.000     0.000      344   BinData::BaseArgProcessor#sanitize_parameters!
  0.00      0.000     0.000     0.000     0.000      240   String#+
  0.00      0.000     0.000     0.000     0.000       84   Bundler::RubygemsIntegration#mark_loaded
  0.00      0.000     0.000     0.000     0.000       39   Gem::Version#<=>
  0.00      0.000     0.000     0.000     0.000     1049   Module#==
  0.00      0.000     0.000     0.000     0.000      558   BasicObject#==
  0.00      0.000     0.000     0.000     0.000      180   <Class::URI::Generic>#default_port
  0.00      0.000     0.000     0.000     0.000      333   Array#slice!
  0.00      0.000     0.000     0.000     0.000      169   URI::Generic#password=
  0.00      0.008     0.000     0.000     0.008       85  *Bundler::Index#search
  0.00      0.001     0.000     0.000     0.001       36   Bundler::Dependency#initialize
  0.00      0.001     0.000     0.000     0.000      195   <Class::Gem::Platform>#match
  0.00      0.000     0.000     0.000     0.000       84   Bundler::RubygemsIntegration#loaded_specs
  0.00      0.000     0.000     0.000     0.000       85   String#to_sym
  0.00      0.000     0.000     0.000     0.000       57   <Class::Pio::OpenFlow::Message>#body_option
  0.00      0.005     0.000     0.000     0.005       85   Bundler::Index#local_search
  0.00      0.000     0.000     0.000     0.000       83   Bundler::LazySpecification#initialize
  0.00      0.000     0.000     0.000     0.000       98   Symbol#inspect
  0.00      0.000     0.000     0.000     0.000      166   Kernel#kind_of?
  0.00      0.000     0.000     0.000     0.000        2   <Class::Thread>#start
  0.00      0.000     0.000     0.000     0.000      195   Gem::Specification#dependencies
  0.00      0.000     0.000     0.000     0.000       45   BinData::StringArgProcessor#sanitized_pad_byte
  0.00      0.000     0.000     0.000     0.000      168   Gem::Specification#executables
  0.00      0.001     0.000     0.000     0.001       86   Gem::Dependency#matches_spec?
  0.00      0.000     0.000     0.000     0.000      222   Bundler::MatchPlatform#match_platform
  0.00      0.000     0.000     0.000     0.000      173  *Array#==
  0.00      0.011     0.000     0.000     0.011       23   GLI::DSL#flag
  0.00      0.009     0.000     0.000     0.009       42   GLI::CommandLineToken#parse_names
  0.00      0.000     0.000     0.000     0.000       27   Range#each
  0.00      0.000     0.000     0.000     0.000       90   Gem::BasicSpecification#full_require_paths
  0.00      0.000     0.000     0.000     0.000       44   Pathname#chop_basename
  0.00      0.013     0.000     0.000     0.013       83   Bundler::LazySpecification#__materialize__
  0.00      0.001     0.000     0.000     0.001      169   URI::Generic#user=
  0.00      0.000     0.000     0.000     0.000      169   URI::Generic#check_password
  0.00      0.000     0.000     0.000     0.000       55   Symbol#to_proc
  0.00      0.000     0.000     0.000     0.000        1   Kernel#exit
  0.00      0.000     0.000     0.000     0.000       83   Bundler::Source::Rubygems#can_lock?
  0.00      0.010     0.000     0.000     0.009       42   GLI::CommandLineToken#initialize
  0.00      0.000     0.000     0.000     0.000       19   Gem::Platform#hash
  0.00      0.000     0.000     0.000     0.000       45   <Object::Object>#[]
  0.00      0.000     0.000     0.000     0.000      174   Kernel#Array
  0.00      0.001     0.000     0.000     0.001       12   GLI::Command#initialize
  0.00      0.000     0.000     0.000     0.000       47   <Class::File>#basename
  0.00      0.000     0.000     0.000     0.000       18   <Class::File>#join
  0.00      0.000     0.000     0.000     0.000       34   Exception#backtrace
  0.00      0.001     0.000     0.000     0.000       21   Bundler::Dsl#validate_keys
  0.00      0.004     0.000     0.000     0.004      140   Bundler::DepProxy#==
  0.00      0.030     0.000     0.000     0.029      333  *Bundler::SpecSet#tsort_each_child
  0.00      0.000     0.000     0.000     0.000       70   Array#&
  0.00      0.000     0.000     0.000     0.000      169   URI::Generic#check_user
  0.00      0.005     0.000     0.000     0.005        8   Pio::OpenFlow::Flags#_def_flags
  0.00      0.000     0.000     0.000     0.000      169   BinData::DSLMixin::DSLParser#has_fields?
  0.00      0.000     0.000     0.000     0.000      353   Array#compact!
  0.00      0.000     0.000     0.000     0.000      118   Hash#merge!
  0.00      0.008     0.000     0.000     0.008       16   <Module::BinData::BitField>#define_class
  0.00      0.000     0.000     0.000     0.000      329   Fixnum#>
  0.00      0.000     0.000     0.000     0.000       92   Module#const_defined?
  0.00      0.000     0.000     0.000     0.000       27   Module#define_method
  0.00      0.000     0.000     0.000     0.000      102   <Class::Bundler::StubSpecification>#from_stub
  0.00      0.000     0.000     0.000     0.000      124   Regexp#hash
  0.00      0.001     0.000     0.000     0.001      122   Gem::Requirement#satisfied_by?
  0.00      0.000     0.000     0.000     0.000        8   Hash#inspect
  0.00      0.000     0.000     0.000     0.000       85   Gem::Specification#loaded_from
  0.00      0.000     0.000     0.000     0.000       54   String#upcase
  0.00      0.001     0.000     0.000     0.001       35   OptionParser#search
  0.00      0.001     0.000     0.000     0.001       91   Enumerable#each_entry
  0.00      0.000     0.000     0.000     0.000       24   Hash#invert
  0.00      0.001     0.000     0.000     0.001       60   BinData::Base#new
  0.00      0.000     0.000     0.000     0.000       33   Exception#initialize
  0.00      0.000     0.000     0.000     0.000       83   Bundler::SourceList#source_list_for
  0.00      0.001     0.000     0.000     0.000       31   BinData::BaseArgProcessor#separate_args
  0.00      0.000     0.000     0.000     0.000       92   BinData::BasePrimitive#method_missing
  0.00      0.001     0.000     0.000     0.001       82   BinData::Primitive#method_missing
  0.00      0.000     0.000     0.000     0.000       27   GLI::CommandSupport#topmost_ancestor
  0.00      0.000     0.000     0.000     0.000      168   Fixnum#zero?
  0.00      0.000     0.000     0.000     0.000       90   Bundler::SourceList#rubygems_sources
  0.00      0.001     0.000     0.000     0.000        9   <Module::BinData::Int>#create_to_binary_s_code
  0.00      0.000     0.000     0.000     0.000      111   Array#<=>
  0.00      0.000     0.000     0.000     0.000      169   URI::Generic#set_password
  0.00      0.000     0.000     0.000     0.000       18   <Module::BinData::Int>#create_clamp_code
  0.00      0.000     0.000     0.000     0.000       31   BasicObject#initialize
  0.00      0.003     0.000     0.000     0.003       60   BinData::SanitizedPrototype#instantiate
  0.00      0.009     0.000     0.000     0.009       23   GLI::Flag#initialize
  0.00      0.000     0.000     0.000     0.000       32   Exception#exception
  0.00      0.000     0.000     0.000     0.000        1   UNIXServer#initialize
  0.00      0.000     0.000     0.000     0.000        6   Pathname#plus
  0.00      0.000     0.000     0.000     0.000       85   Array#reject!
  0.00      0.000     0.000     0.000     0.000       52   GLI::DSL#clear_nexts
  0.00      0.003     0.000     0.000     0.003        9   <Module::BinData::Int>#define_methods
  0.00      0.000     0.000     0.000     0.000       20   Bundler::GemHelpers#generic
  0.00      0.000     0.000     0.000     0.000       44   Module#extended
  0.00      0.000     0.000     0.000     0.000      191   BinData::Base#has_parameter?
  0.00      0.000     0.000     0.000     0.000       16   <Module::BinData::Int>#pack_directive
  0.00      0.000     0.000     0.000     0.000      102   Bundler::RemoteSpecification#initialize
  0.00      0.001     0.000     0.000     0.001       83   Bundler::LazySpecification#identifier
  0.00      0.000     0.000     0.000     0.000       24   Kernel#format
  0.00      0.000     0.000     0.000     0.000       78   Gem::Version#segments
  0.00      0.004     0.000     0.001     0.004        1   DRb::DRbServer#initialize
  0.00      0.000     0.000     0.000     0.000       84   Gem::Specification#load_paths
  0.00      0.000     0.000     0.000     0.000        2   Kernel#proc
  0.00      0.005     0.000     0.000     0.005       84   Bundler::Source::Rubygems#eql?
  0.00      0.000     0.000     0.000     0.000       64   <Module::BinData::BitField>#create_nbits_code
  0.00      0.000     0.000     0.000     0.000       55   BinData::SanitizedParameters#warn_replacement_parameter
  0.00      0.000     0.000     0.000     0.000       35   Module#module_function
